Transaction_ID,Date,Country,Product_Category,Unit_Price,Quantity_Ordered,Discount_Percent,Marketing_Spend,Customer_Rating,Store_Size_SqFt,Is_Holiday_Season,Sales_Amount
TXN-101314,2024-02-24 18:00:00,UK,Electronics,261.21,4,0.19,243.21,4.3,2500,0,1091.78
TXN-101315,2024-02-24 19:00:00,Germany,Home & Kitchen,777.7,14,0.08,157.67,4.6,5000,0,10392.39
TXN-101316,2024-02-24 20:00:00,UK,Automotive,245.09,8,0.08,536.22,3.1,10000,0,2393.55
TXN-101317,2024-02-24 21:00:00,France,Home & Kitchen,683.68,1,0.18,270.69,3.1,25000,0,1327.61
TXN-101318,2024-02-24 22:00:00,USA,Electronics,781.75,8,0.12,224.78,3.9,15000,0,6171.96
TXN-101319,2024-02-24 23:00:00,USA,Apparel,518.51,8,0.13,757.62,3.9,15000,1,4623.8
TXN-101320,2024-02-25 00:00:00,USA,Health & Beauty,685.55,3,0.02,181.07,3.0,5000,0,2342.89
TXN-101321,2024-02-25 01:00:00,USA,Automotive,676.07,14,0.04,492.02,4.0,10000,1,9932.22
TXN-101322,2024-02-25 02:00:00,Canada,Apparel,176.29,10,0.12,158.21,3.4,2500,0,1880.23
TXN-101323,2024-02-25 03:00:00,USA,Health & Beauty,572.72,10,0.21,677.28,4.1,10000,0,5358.58
TXN-101324,2024-02-25 04:00:00,Australia,Automotive,93.05,12,0.01,540.58,3.2,15000,0,1842.5
TXN-101325,2024-02-25 05:00:00,USA,Automotive,439.05,12,0.1,850.12,4.0,15000,0,5648.79
TXN-101326,2024-02-25 06:00:00,USA,Electronics,150.47,6,0.21,85.48,4.4,2500,0,918.11
TXN-101327,2024-02-25 07:00:00,France,Apparel,362.65,13,0.24,167.93,5.0,2500,0,3810.06
TXN-101328,2024-02-25 08:00:00,Germany,Automotive,710.54,13,0.06,133.89,4.8,15000,0,9279.51
TXN-101329,2024-02-25 09:00:00,UK,Books,839.29,4,0.22,155.71,3.8,25000,0,3344.73
TXN-101330,2024-02-25 10:00:00,Germany,Automotive,280.5,13,0.29,104.36,3.7,25000,0,3339.3
TXN-101331,2024-02-25 11:00:00,France,Health & Beauty,459.18,1,0.27,462.86,3.6,2500,0,706.45
TXN-101332,2024-02-25 12:00:00,USA,Electronics,441.93,14,0.24,500.0,2.6,25000,0,5656.37
TXN-101333,2024-02-25 13:00:00,Australia,Home & Kitchen,811.93,1,0.21,977.32,2.9,2500,1,1416.02
TXN-101334,2024-02-25 14:00:00,Australia,Electronics,414.62,5,0.07,320.42,2.6,10000,0,2373.49
TXN-101335,2024-02-25 15:00:00,Germany,Home & Kitchen,598.75,12,0.19,430.05,4.2,10000,0,6371.06
TXN-101336,2024-02-25 16:00:00,USA,Apparel,784.69,8,0.19,2422.45,3.5,10000,0,6620.21
TXN-101337,2024-02-25 17:00:00,Germany,Apparel,326.77,1,0.12,429.48,2.7,2500,0,633.83
TXN-101338,2024-02-25 18:00:00,USA,Automotive,768.27,2,0.15,476.16,4.2,2500,0,1713.09
TXN-101339,2024-02-25 19:00:00,USA,Books,781.08,7,0.21,2800.51,4.1,25000,0,6270.56
TXN-101340,2024-02-25 20:00:00,USA,Apparel,792.1,8,0.29,2618.9,4.3,25000,1,6558.02
TXN-101341,2024-02-25 21:00:00,UK,Automotive,240.82,12,0.09,325.85,4.0,25000,0,3454.61
TXN-101342,2024-02-25 22:00:00,Canada,Electronics,349.3,14,0.07,553.86,2.9,5000,0,5017.24
TXN-101343,2024-02-25 23:00:00,France,Apparel,741.78,3,0.18,377.74,2.7,2500,0,2397.4
TXN-101344,2024-02-26 00:00:00,France,Electronics,314.9,11,0.04,687.76,4.5,10000,0,4000.34
TXN-101345,2024-02-26 01:00:00,UK,Electronics,516.21,12,0.17,1443.44,3.0,10000,0,6118.85
TXN-101346,2024-02-26 02:00:00,USA,Books,113.58,13,0.03,235.29,3.9,5000,0,1831.08
TXN-101347,2024-02-26 03:00:00,UK,Apparel,61.99,8,0.15,904.28,3.7,5000,0,1116.81
TXN-101348,2024-02-26 04:00:00,Australia,Electronics,359.01,1,0.19,581.89,4.8,10000,0,1052.1
TXN-101349,2024-02-26 05:00:00,USA,Books,498.4,9,0.02,214.38,3.9,2500,0,4871.56
TXN-101350,2024-02-26 06:00:00,Canada,Books,342.9,12,0.06,848.01,4.0,10000,1,4815.43
TXN-101351,2024-02-26 07:00:00,Germany,Apparel,497.41,2,0.1,328.55,3.3,10000,0,1426.78
TXN-101352,2024-02-26 08:00:00,UK,Books,445.1,14,0.11,114.14,4.9,5000,0,5904.66
TXN-101353,2024-02-26 09:00:00,France,Apparel,587.57,13,0.2,2561.58,4.0,5000,0,7569.87
TXN-101354,2024-02-26 10:00:00,UK,Apparel,557.36,2,0.16,327.25,2.5,25000,0,1784.96
TXN-101355,2024-02-26 11:00:00,Canada,Home & Kitchen,369.25,4,0.11,439.95,3.9,5000,1,2168.22
TXN-101356,2024-02-26 12:00:00,Japan,Electronics,369.87,12,0.14,875.03,3.4,10000,0,4633.79
TXN-101357,2024-02-26 13:00:00,UK,Health & Beauty,132.55,10,0.0,,2.6,25000,1,2969.45
TXN-101358,2024-02-26 14:00:00,USA,Apparel,443.55,3,0.23,1081.34,3.6,10000,0,1955.31
TXN-101359,2024-02-26 15:00:00,Germany,Electronics,505.29,4,0.01,422.28,4.4,2500,0,2371.66
TXN-101360,2024-02-26 16:00:00,Japan,Books,412.87,6,0.25,444.49,3.8,2500,0,2220.87
TXN-101361,2024-02-26 17:00:00,USA,Automotive,286.97,7,0.16,214.87,4.1,5000,1,2332.05
TXN-101362,2024-02-26 18:00:00,Germany,Apparel,617.58,5,0.16,360.7,4.1,25000,0,3533.75
TXN-101363,2024-02-26 19:00:00,Germany,Books,77.34,2,0.21,1517.21,4.2,15000,1,1520.29
TXN-101364,2024-02-26 20:00:00,France,Books,778.56,3,0.26,699.03,3.5,2500,0,2235.23
TXN-101365,2024-02-26 21:00:00,USA,Books,32.24,10,0.28,55.97,3.4,2500,0,301.72
TXN-101366,2024-02-26 22:00:00,France,Books,818.56,11,0.16,111.94,2.5,2500,0,7967.43
TXN-101367,2024-02-26 23:00:00,Japan,Books,401.07,3,0.05,1337.27,2.9,2500,0,1906.93
TXN-101368,2024-02-27 00:00:00,USA,Apparel,359.58,14,0.26,994.31,4.9,5000,0,4273.89
TXN-101369,2024-02-27 01:00:00,USA,Health & Beauty,229.13,5,0.01,382.93,4.6,25000,1,2276.88
TXN-101370,2024-02-27 02:00:00,Australia,Home & Kitchen,23.41,12,0.24,529.83,3.2,2500,0,683.75
TXN-101371,2024-02-27 03:00:00,USA,Books,244.45,11,0.2,221.0,3.5,5000,0,2489.71
TXN-101372,2024-02-27 04:00:00,Canada,Books,106.35,12,0.27,837.11,4.8,25000,0,1951.51
TXN-101373,2024-02-27 05:00:00,UK,Home & Kitchen,565.95,5,0.27,512.31,3.1,25000,0,3007.58
TXN-101374,2024-02-27 06:00:00,USA,Apparel,281.43,4,0.02,643.44,3.8,15000,0,1926.41
TXN-101375,2024-02-27 07:00:00,Canada,Electronics,655.59,8,0.18,284.93,2.6,10000,0,4787.97
TXN-101376,2024-02-27 08:00:00,UK,Automotive,187.78,6,0.04,331.44,4.0,2500,0,1399.62
TXN-101377,2024-02-27 09:00:00,UK,Automotive,766.7,6,0.02,166.4,4.8,5000,0,4850.38
TXN-101378,2024-02-27 10:00:00,UK,Electronics,451.69,1,0.13,1528.76,4.7,25000,0,1764.38
TXN-101379,2024-02-27 11:00:00,Germany,Apparel,110.61,6,0.03,,3.8,15000,0,1763.15
TXN-101380,2024-02-27 12:00:00,USA,Automotive,349.71,3,0.22,901.19,4.1,10000,0,1658.39
TXN-101381,2024-02-27 13:00:00,UK,Home & Kitchen,187.65,13,0.29,1420.97,3.9,25000,0,3015.36
TXN-101382,2024-02-27 14:00:00,Australia,Electronics,181.74,6,0.17,597.3,2.7,25000,0,1719.35
TXN-101383,2024-02-27 15:00:00,USA,Health & Beauty,437.82,10,0.07,183.71,2.9,2500,0,4368.75
TXN-101384,2024-02-27 16:00:00,Germany,Apparel,576.03,13,0.25,764.0,4.9,10000,0,6570.72
TXN-101385,2024-02-27 17:00:00,USA,Electronics,776.2,11,0.26,246.73,3.1,10000,0,6705.85
TXN-101386,2024-02-27 18:00:00,France,Automotive,434.31,13,0.22,340.34,3.5,5000,0,4757.79
TXN-101387,2024-02-27 19:00:00,USA,Apparel,821.48,6,0.18,210.34,3.8,15000,1,4847.54
TXN-101388,2024-02-27 20:00:00,Australia,Home & Kitchen,801.27,2,0.26,325.5,4.9,5000,0,1713.36
TXN-101389,2024-02-27 21:00:00,UK,Apparel,737.33,1,0.05,618.65,4.2,15000,0,1513.11
TXN-101390,2024-02-27 22:00:00,USA,Apparel,432.48,11,0.28,108.61,4.1,5000,0,3749.16
TXN-101391,2024-02-27 23:00:00,USA,Home & Kitchen,132.65,3,0.28,105.58,3.8,15000,0,770.15
TXN-101392,2024-02-28 00:00:00,USA,Books,196.95,5,0.26,625.64,4.3,2500,0,1421.7
TXN-101393,2024-02-28 01:00:00,UK,Home & Kitchen,555.8,4,0.08,806.11,4.2,15000,0,2988.61
TXN-101394,2024-02-28 02:00:00,USA,Apparel,367.17,7,0.26,450.89,4.8,5000,0,2559.66
TXN-101395,2024-02-28 03:00:00,Canada,Home & Kitchen,137.58,4,0.15,150.23,3.9,10000,0,967.11
TXN-101396,2024-02-28 04:00:00,UK,Books,414.96,8,0.18,331.72,3.6,25000,1,3775.93
TXN-101397,2024-02-28 05:00:00,USA,Electronics,29.55,7,0.25,759.77,4.5,15000,1,1281.43
TXN-101398,2024-02-28 06:00:00,Germany,Home & Kitchen,627.8,10,0.01,628.76,4.5,15000,0,7145.19
TXN-101399,2024-02-28 07:00:00,France,Home & Kitchen,76.44,9,0.11,108.19,2.9,10000,0,1032.58
TXN-101400,2024-02-28 08:00:00,USA,Apparel,540.31,1,0.24,1789.26,3.1,2500,0,1267.84
TXN-101401,2024-02-28 09:00:00,USA,Electronics,677.16,5,0.24,176.39,4.9,5000,0,3085.27
TXN-101402,2024-02-28 10:00:00,USA,Health & Beauty,125.76,13,0.25,174.48,3.6,2500,0,1636.43
TXN-101403,2024-02-28 11:00:00,France,Health & Beauty,448.06,4,0.05,357.96,3.8,15000,0,2433.69
TXN-101404,2024-02-28 12:00:00,Germany,Automotive,665.52,6,0.21,248.19,3.3,15000,0,3607.33
TXN-101405,2024-02-28 13:00:00,UK,Home & Kitchen,232.63,1,0.04,2117.15,3.7,2500,0,1423.49
TXN-101406,2024-02-28 14:00:00,Canada,Home & Kitchen,151.04,6,0.24,89.79,4.4,5000,0,1109.18
TXN-101407,2024-02-28 15:00:00,Canada,Electronics,296.24,1,0.07,232.96,3.7,15000,0,848.11
TXN-101408,2024-02-28 16:00:00,Germany,Books,478.17,14,0.22,291.22,3.3,15000,1,6081.64
TXN-101409,2024-02-28 17:00:00,Canada,Health & Beauty,495.36,14,0.14,390.07,,2500,1,6605.96
TXN-101410,2024-02-28 18:00:00,USA,Automotive,124.28,1,0.3,58.27,4.8,25000,0,763.11
TXN-101411,2024-02-28 19:00:00,USA,Electronics,397.07,8,0.17,92.98,4.7,10000,0,3127.49
TXN-101412,2024-02-28 20:00:00,USA,Home & Kitchen,239.02,2,0.19,199.07,4.5,15000,0,900.44
TXN-101413,2024-02-28 21:00:00,USA,Health & Beauty,718.09,10,0.11,453.72,4.2,5000,0,6875.96
TXN-101414,2024-02-28 22:00:00,UK,Automotive,276.84,13,0.22,780.02,3.8,25000,1,4033.05
TXN-101415,2024-02-28 23:00:00,Japan,Apparel,715.32,14,0.15,629.97,4.7,2500,0,9127.33
TXN-101416,2024-02-29 00:00:00,USA,Health & Beauty,372.85,6,0.01,468.54,4.5,2500,0,2731.58
TXN-101417,2024-02-29 01:00:00,USA,Automotive,621.7,14,0.18,303.11,4.5,5000,0,7621.41
TXN-101418,2024-02-29 02:00:00,UK,Electronics,440.9,6,0.25,1072.79,3.3,25000,0,3137.86
TXN-101419,2024-02-29 03:00:00,Japan,Apparel,534.34,6,0.07,357.88,3.6,5000,0,3439.54
TXN-101420,2024-02-29 04:00:00,USA,Automotive,345.12,8,0.07,227.8,4.3,15000,1,3574.41
TXN-101421,2024-02-29 05:00:00,UK,Automotive,656.45,4,0.18,546.23,3.4,25000,0,3157.91
TXN-101422,2024-02-29 06:00:00,USA,Home & Kitchen,370.03,3,0.25,639.01,3.7,10000,0,1409.69
TXN-101423,2024-02-29 07:00:00,USA,Books,396.98,6,0.07,304.14,4.1,10000,1,2943.78
TXN-101424,2024-02-29 08:00:00,Australia,Health & Beauty,447.26,4,0.28,64.27,3.6,5000,0,1562.34
TXN-101425,2024-02-29 09:00:00,Australia,Home & Kitchen,709.57,2,0.28,99.43,4.5,10000,1,1699.64
TXN-101426,2024-02-29 10:00:00,USA,Apparel,565.58,6,0.06,984.1,2.8,5000,0,3792.56
TXN-101427,2024-02-29 11:00:00,Australia,Books,306.55,10,0.08,79.1,,15000,1,3646.29
TXN-101428,2024-02-29 12:00:00,Germany,Automotive,574.72,5,0.21,498.27,2.9,15000,0,2919.98
TXN-101429,2024-02-29 13:00:00,Canada,Home & Kitchen,551.43,11,0.29,151.49,4.8,5000,1,4958.24
TXN-101430,2024-02-29 14:00:00,UK,Books,792.4,9,0.21,179.99,3.3,15000,0,6026.71
TXN-101431,2024-02-29 15:00:00,UK,Health & Beauty,717.58,11,0.13,209.64,4.5,10000,0,7238.25
TXN-101432,2024-02-29 16:00:00,UK,Apparel,555.62,6,0.05,69.52,3.8,15000,0,3626.02
TXN-101433,2024-02-29 17:00:00,Germany,Electronics,300.16,14,0.14,147.54,2.7,10000,0,4050.46
TXN-101434,2024-02-29 18:00:00,USA,Home & Kitchen,665.95,3,0.18,575.63,4.0,10000,0,2315.51
TXN-101435,2024-02-29 19:00:00,USA,Apparel,495.3,11,0.1,395.29,4.8,2500,1,5677.95
TXN-101436,2024-02-29 20:00:00,USA,Electronics,837.7,5,0.15,848.09,2.9,15000,0,4316.31
TXN-101437,2024-02-29 21:00:00,France,Home & Kitchen,221.67,10,0.04,81.6,3.3,15000,0,2668.11
TXN-101438,2024-02-29 22:00:00,USA,Apparel,81.51,8,0.14,1148.65,3.6,5000,0,1462.1
TXN-101439,2024-02-29 23:00:00,Germany,Apparel,73.36,9,0.03,2863.21,3.2,5000,1,2497.01
TXN-101440,2024-03-01 00:00:00,Australia,Books,549.43,8,0.01,57.93,4.9,25000,0,4994.66
TXN-101441,2024-03-01 01:00:00,USA,Home & Kitchen,799.28,3,0.26,1765.42,3.4,10000,1,3260.47
TXN-101442,2024-03-01 02:00:00,Germany,Apparel,16.61,9,0.06,184.5,4.1,2500,0,484.15
TXN-101443,2024-03-01 03:00:00,UK,Automotive,621.02,3,0.17,639.71,3.1,10000,0,2210.04
TXN-101444,2024-03-01 04:00:00,Canada,Home & Kitchen,563.65,8,0.04,223.0,3.0,15000,0,5063.83
TXN-101445,2024-03-01 05:00:00,USA,Apparel,626.47,10,0.08,418.88,2.9,25000,0,6602.25
TXN-101446,2024-03-01 06:00:00,Germany,Books,311.76,9,0.11,407.1,3.6,10000,0,3092.89
TXN-101447,2024-03-01 07:00:00,Canada,Electronics,700.11,7,0.04,274.01,3.8,25000,0,5506.55
TXN-101448,2024-03-01 08:00:00,Japan,Electronics,52.33,4,0.01,682.12,2.5,10000,0,807.22
TXN-101449,2024-03-01 09:00:00,Germany,Automotive,645.78,10,0.26,507.69,4.6,15000,0,5543.4
TXN-101450,2024-03-01 10:00:00,UK,Home & Kitchen,238.01,9,0.0,404.92,3.8,15000,1,3010.33
TXN-101451,2024-03-01 11:00:00,Germany,Books,413.16,3,0.02,2082.57,2.9,10000,0,2493.99
TXN-101452,2024-03-01 12:00:00,Canada,Apparel,701.9,3,0.24,1456.78,2.7,2500,0,2403.25
TXN-101453,2024-03-01 13:00:00,Germany,Apparel,241.58,2,0.08,1605.41,2.7,15000,0,1422.17
TXN-101454,2024-03-01 14:00:00,USA,Electronics,169.65,10,0.22,1115.68,3.1,5000,0,2025.49
TXN-101455,2024-03-01 15:00:00,Japan,Books,583.9,3,0.04,197.29,3.7,2500,0,2063.36
TXN-101456,2024-03-01 16:00:00,Germany,Automotive,460.38,1,0.07,265.37,4.7,10000,0,1000.65
TXN-101457,2024-03-01 17:00:00,Germany,Electronics,444.53,4,0.17,181.37,4.8,2500,1,2054.72
TXN-101458,2024-03-01 18:00:00,USA,Electronics,229.4,8,0.3,2190.71,4.6,5000,1,2835.35
TXN-101459,2024-03-01 19:00:00,Germany,Automotive,44.13,5,0.02,132.83,3.3,15000,0,660.07
TXN-101460,2024-03-01 20:00:00,UK,Home & Kitchen,357.57,2,0.12,278.26,3.3,15000,0,1147.21
TXN-101461,2024-03-01 21:00:00,Germany,Apparel,103.98,3,0.01,,5.0,15000,0,906.79
TXN-101462,2024-03-01 22:00:00,USA,Home & Kitchen,771.5,1,0.06,176.45,4.2,5000,1,1326.35
TXN-101463,2024-03-01 23:00:00,Germany,Books,49.44,2,0.27,191.9,3.3,2500,0,296.75
TXN-101464,2024-03-02 00:00:00,Australia,Health & Beauty,375.43,1,0.03,560.37,3.3,10000,0,959.5
TXN-101465,2024-03-02 01:00:00,USA,Health & Beauty,58.63,2,0.26,89.55,3.6,10000,0,400.06
TXN-101466,2024-03-02 02:00:00,Australia,Health & Beauty,94.78,3,0.05,474.94,,2500,0,844.28
TXN-101467,2024-03-02 03:00:00,UK,Automotive,565.15,1,0.26,905.42,4.7,15000,0,1408.8
TXN-101468,2024-03-02 04:00:00,Canada,Electronics,555.34,11,0.16,777.34,3.0,10000,0,5642.41
TXN-101469,2024-03-02 05:00:00,France,Home & Kitchen,42.6,9,0.26,131.95,2.7,15000,0,831.68
TXN-101470,2024-03-02 06:00:00,Germany,Apparel,15.94,10,0.05,1280.98,3.5,25000,0,1355.54
TXN-101471,2024-03-02 07:00:00,France,Health & Beauty,80.81,5,0.23,785.03,3.1,25000,0,1260.15
TXN-101472,2024-03-02 08:00:00,Canada,Home & Kitchen,652.1,8,0.2,52.66,3.9,10000,0,4632.88
TXN-101473,2024-03-02 09:00:00,UK,Health & Beauty,503.12,5,0.16,718.51,4.2,2500,1,2913.99
TXN-101474,2024-03-02 10:00:00,USA,Health & Beauty,46.83,8,0.24,718.6,3.3,2500,0,775.63
TXN-101475,2024-03-02 11:00:00,Germany,Apparel,422.56,7,0.19,393.4,,2500,0,2705.65
TXN-101476,2024-03-02 12:00:00,Canada,Books,609.54,12,0.26,73.54,3.4,15000,0,5972.05
TXN-101477,2024-03-02 13:00:00,France,Books,740.57,4,0.11,483.64,4.1,25000,1,3871.49
TXN-101478,2024-03-02 14:00:00,France,Books,794.92,7,0.18,775.68,4.1,15000,0,5409.3
TXN-101479,2024-03-02 15:00:00,UK,Automotive,288.41,6,0.26,207.95,3.2,5000,1,1774.85
TXN-101480,2024-03-02 16:00:00,Canada,Electronics,128.42,3,0.06,599.91,,5000,0,940.81
TXN-101481,2024-03-02 17:00:00,USA,Automotive,212.83,9,0.15,268.42,3.5,10000,0,2157.72
TXN-101482,2024-03-02 18:00:00,UK,Home & Kitchen,663.1,12,0.29,476.49,3.3,5000,1,6360.41
TXN-101483,2024-03-02 19:00:00,USA,Automotive,826.19,10,0.14,292.71,3.2,2500,0,7501.48
TXN-101484,2024-03-02 20:00:00,USA,Home & Kitchen,404.44,13,0.08,231.03,3.4,10000,0,5307.63
TXN-101485,2024-03-02 21:00:00,UK,Home & Kitchen,269.97,9,0.11,1018.67,,25000,0,3347.69
TXN-101486,2024-03-02 22:00:00,UK,Electronics,373.37,14,0.27,750.88,3.1,25000,0,4911.67
TXN-101487,2024-03-02 23:00:00,Germany,Apparel,269.52,5,0.29,261.9,4.2,5000,0,1324.3
TXN-101488,2024-03-03 00:00:00,UK,Electronics,229.17,8,0.29,335.14,4.8,5000,0,1643.05
TXN-101489,2024-03-03 01:00:00,UK,Books,510.78,7,0.21,638.35,3.4,25000,0,3751.35
TXN-101490,2024-03-03 02:00:00,USA,Books,28.14,9,0.15,883.21,2.6,5000,0,784.62
TXN-101491,2024-03-03 03:00:00,UK,Automotive,231.73,7,0.05,626.55,2.6,5000,0,1926.2
TXN-101492,2024-03-03 04:00:00,USA,Home & Kitchen,567.25,4,0.04,439.28,2.8,15000,1,3101.67
TXN-101493,2024-03-03 05:00:00,USA,Health & Beauty,41.77,4,0.02,1593.77,2.8,25000,0,1507.0
TXN-101494,2024-03-03 06:00:00,Germany,Health & Beauty,84.47,11,0.01,793.93,4.4,25000,1,2079.45
TXN-101495,2024-03-03 07:00:00,Germany,Home & Kitchen,259.99,8,0.26,111.42,3.2,5000,0,1956.97
TXN-101496,2024-03-03 08:00:00,Germany,Electronics,747.97,6,0.24,458.38,4.1,2500,0,3793.28
TXN-101497,2024-03-03 09:00:00,UK,Apparel,653.68,9,0.17,313.44,2.6,15000,0,5391.77
TXN-101498,2024-03-03 10:00:00,UK,Electronics,33.5,14,0.3,842.22,3.2,2500,0,976.63
TXN-101499,2024-03-03 11:00:00,Canada,Home & Kitchen,433.93,10,0.29,72.85,3.1,5000,0,3387.44
TXN-101500,2024-03-03 12:00:00,UK,Home & Kitchen,244.36,14,0.2,314.43,3.2,25000,0,3609.68
TXN-101501,2024-03-03 13:00:00,UK,Apparel,556.62,7,0.14,241.57,3.0,2500,0,3470.16
TXN-101502,2024-03-03 14:00:00,USA,Automotive,617.5,7,0.05,126.1,4.0,10000,0,4520.24
TXN-101503,2024-03-03 15:00:00,USA,Automotive,735.49,4,0.15,288.05,4.2,2500,0,2880.0
TXN-101504,2024-03-03 16:00:00,UK,Apparel,411.97,3,0.05,608.59,2.9,25000,0,2182.6
TXN-101505,2024-03-03 17:00:00,UK,Automotive,845.37,8,0.12,274.46,4.4,5000,0,6305.34
TXN-101506,2024-03-03 18:00:00,Germany,Health & Beauty,833.29,7,0.28,483.76,3.1,2500,0,4579.72
TXN-101507,2024-03-03 19:00:00,UK,Automotive,751.61,4,0.1,499.24,3.2,5000,0,3185.72
TXN-101508,2024-03-03 20:00:00,Germany,Automotive,495.02,13,0.05,492.29,4.6,15000,1,7152.94
TXN-101509,2024-03-03 21:00:00,France,Automotive,347.34,4,0.17,427.01,4.8,10000,1,1922.58
TXN-101510,2024-03-03 22:00:00,Canada,Health & Beauty,319.26,1,0.18,112.21,4.6,25000,0,1084.22
TXN-101511,2024-03-03 23:00:00,France,,25.12,11,0.06,173.24,2.9,25000,0,920.99
TXN-101512,2024-03-04 00:00:00,Australia,Books,223.06,7,0.06,854.89,5.0,5000,0,2207.46
TXN-101513,2024-03-04 01:00:00,USA,Health & Beauty,615.2,1,0.3,398.94,4.2,10000,0,983.72
TXN-101514,2024-03-04 02:00:00,USA,Apparel,519.03,10,0.07,662.22,3.8,25000,1,6067.97
TXN-101515,2024-03-04 03:00:00,USA,Electronics,780.21,10,0.25,471.88,4.9,2500,0,6351.39
TXN-101516,2024-03-04 04:00:00,Germany,Apparel,56.77,4,0.14,69.73,4.5,25000,0,1031.33
TXN-101517,2024-03-04 05:00:00,Japan,,144.66,11,0.13,845.34,4.2,2500,0,1984.95
TXN-101518,2024-03-04 06:00:00,USA,Apparel,674.02,14,0.09,83.24,4.6,25000,0,9307.28
TXN-101519,2024-03-04 07:00:00,Japan,Books,314.35,3,0.23,1483.88,3.5,2500,0,1686.87
TXN-101520,2024-03-04 08:00:00,USA,Electronics,113.82,11,0.26,171.28,4.2,15000,0,1604.59
TXN-101521,2024-03-04 09:00:00,Japan,Electronics,847.04,3,0.08,409.14,3.0,5000,0,2725.24
TXN-101522,2024-03-04 10:00:00,UK,Home & Kitchen,672.35,12,0.03,82.85,5.0,15000,0,8443.82
TXN-101523,2024-03-04 11:00:00,USA,Electronics,356.3,1,0.04,1176.58,4.0,2500,0,1033.2
TXN-101524,2024-03-04 12:00:00,UK,Electronics,702.5,4,0.24,2004.52,4.5,5000,0,3395.99
TXN-101525,2024-03-04 13:00:00,USA,Home & Kitchen,583.3,14,0.13,129.08,3.5,10000,0,7593.79
TXN-101526,2024-03-04 14:00:00,USA,Automotive,674.63,1,0.04,225.34,4.4,2500,0,975.03
TXN-101527,2024-03-04 15:00:00,USA,Automotive,695.7,14,0.1,58.0,3.5,25000,0,9538.29
TXN-101528,2024-03-04 16:00:00,Canada,Home & Kitchen,85.75,13,0.15,823.15,4.0,25000,0,1976.94
TXN-101529,2024-03-04 17:00:00,UK,Health & Beauty,535.18,13,0.26,236.59,4.4,10000,0,5654.82
TXN-101530,2024-03-04 18:00:00,USA,Electronics,20.67,8,0.19,494.38,2.8,15000,0,813.7
TXN-101531,2024-03-04 19:00:00,Germany,Electronics,51.29,1,0.05,70.0,3.4,2500,0,206.42
TXN-101532,2024-03-04 20:00:00,France,Home & Kitchen,769.82,12,0.05,678.44,3.9,25000,0,9648.03
TXN-101533,2024-03-04 21:00:00,USA,Home & Kitchen,455.52,14,0.12,426.88,3.3,5000,0,6074.99
TXN-101534,2024-03-04 22:00:00,UK,Health & Beauty,629.48,6,0.02,695.46,3.3,10000,0,4303.44
TXN-101535,2024-03-04 23:00:00,USA,Books,715.15,7,0.23,829.29,3.2,15000,0,4574.18
TXN-101536,2024-03-05 00:00:00,USA,Automotive,807.9,10,0.12,96.74,3.1,15000,0,7654.07
TXN-101537,2024-03-05 01:00:00,Germany,Apparel,740.91,14,0.1,481.48,4.6,5000,0,9980.48
TXN-101538,2024-03-05 02:00:00,USA,Books,418.57,12,0.15,574.83,4.8,5000,1,5162.67
TXN-101539,2024-03-05 03:00:00,UK,Automotive,295.54,2,0.21,413.58,4.3,10000,0,951.8
TXN-101540,2024-03-05 04:00:00,France,Electronics,144.0,4,0.17,150.7,2.6,5000,0,777.16
TXN-101541,2024-03-05 05:00:00,USA,Books,349.27,11,0.24,843.83,4.5,25000,0,3977.36
TXN-101542,2024-03-05 06:00:00,Germany,Home & Kitchen,321.02,14,0.19,3037.47,3.8,15000,0,5410.0
TXN-101543,2024-03-05 07:00:00,USA,Health & Beauty,482.24,3,0.24,1791.26,4.4,5000,0,2210.38
TXN-101544,2024-03-05 08:00:00,Australia,Automotive,570.7,13,0.21,801.48,3.6,2500,0,6428.35
TXN-101545,2024-03-05 09:00:00,UK,Health & Beauty,831.9,13,0.06,320.73,2.6,5000,0,10508.53
TXN-101546,2024-03-05 10:00:00,Canada,Automotive,623.2,9,0.02,255.72,4.2,15000,0,6179.75
TXN-101547,2024-03-05 11:00:00,Germany,Books,552.53,14,0.27,85.5,3.6,25000,0,6451.32
TXN-101548,2024-03-05 12:00:00,USA,Electronics,294.8,7,0.28,319.17,4.7,5000,0,1915.06
TXN-101549,2024-03-05 13:00:00,Germany,Apparel,43.81,2,0.22,134.83,4.3,25000,0,808.17
TXN-101550,2024-03-05 14:00:00,Australia,Health & Beauty,255.58,11,0.22,196.74,3.4,2500,0,2464.61
TXN-101551,2024-03-05 15:00:00,Germany,Health & Beauty,656.65,12,0.08,1162.29,4.3,15000,0,8307.14
TXN-101552,2024-03-05 16:00:00,Canada,Apparel,186.4,6,0.16,1779.29,3.7,10000,0,2133.15
TXN-101553,2024-03-05 17:00:00,Japan,Health & Beauty,609.68,9,0.3,1533.66,3.0,15000,0,4909.36
TXN-101554,2024-03-05 18:00:00,USA,Health & Beauty,499.12,12,0.26,157.44,3.5,10000,0,4850.23
TXN-101555,2024-03-05 19:00:00,USA,Automotive,158.5,3,0.09,1205.78,,10000,0,1195.05
TXN-101556,2024-03-05 20:00:00,Germany,Automotive,233.46,14,0.09,126.29,2.5,15000,0,3317.89
TXN-101557,2024-03-05 21:00:00,UK,Apparel,429.41,11,0.15,404.29,3.1,10000,1,4691.95
